date,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,dividend_yield,PER,PBR,Volume,BuyAmount,SellAmount,0,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio
2017-05-10,31075759.0,6369713620.0,204.0,206.0,204.0,205.5,2.0,11094.0,3.41,14.92,3.66,1124000.0,231410500.0,232246500.0,56871933000.0,209.0,0.0,6482595.0,281.0,6975.0,7047.0,3.0,23.0,0.0,6482595.0,130.0,2838.0,2731.0,5203800874,20726579584,20.06,79.93,100.0,100.0
2017-05-11,44286097.0,9144772197.0,204.5,208.5,204.0,207.5,2.0,16478.0,3.37,15.07,3.7,417000.0,85719500.0,85902000.0,56871933000.0,264.0,1.0,6482595.0,606.0,6632.0,6975.0,10.0,77.0,0.0,6482595.0,243.0,3004.0,2838.0,5196439420,20733941038,20.03,79.96,100.0,100.0
2017-05-12,25507045.0,5246098865.0,205.0,207.0,205.0,206.0,-1.5,7515.0,3.4,14.96,3.67,1334000.0,273617500.0,274054500.0,56871933000.0,194.0,3.0,6482595.0,154.0,6669.0,6632.0,22.0,64.0,0.0,6482595.0,64.0,3004.0,3004.0,5193970447,20736410011,20.03,79.96,100.0,100.0
2017-05-15,25922334.0,5324070590.0,204.0,206.0,204.0,206.0,0.0,8141.0,3.4,14.96,3.67,747000.0,152389000.0,152453000.0,56871933000.0,116.0,0.0,6482595.0,91.0,6694.0,6669.0,1.0,50.0,2.0,6482595.0,72.0,3024.0,3004.0,5183322651,20747057807,19.98,80.01,100.0,100.0
2017-05-16,36604672.0,7468111624.0,205.0,205.0,203.5,204.5,-1.5,11066.0,3.42,14.85,3.64,624000.0,126839000.0,127165500.0,56871933000.0,299.0,0.0,6482595.0,149.0,6844.0,6694.0,1.0,168.0,0.0,6482595.0,75.0,2931.0,3024.0,5183433921,20746946537,19.98,80.01,100.0,100.0
2017-05-17,22606380.0,4599735640.0,203.0,204.0,203.0,204.0,-0.5,9323.0,3.43,14.81,3.63,1057000.0,213741500.0,214728500.0,56871933000.0,235.0,1.0,6482595.0,94.0,6984.0,6844.0,0.0,72.0,0.0,6482595.0,30.0,2889.0,2931.0,5183303134,20747077324,19.98,80.01,100.0,100.0
2017-05-18,22490217.0,4559780051.0,202.5,204.0,201.5,203.5,-0.5,6983.0,3.44,14.78,3.63,702000.0,142755500.0,142812500.0,56871933000.0,113.0,0.0,6482595.0,181.0,6916.0,6984.0,2.0,122.0,0.0,6482595.0,79.0,2846.0,2889.0,5182599750,20747780708,19.98,80.01,100.0,100.0
2017-05-19,17163108.0,3490280961.0,203.5,204.5,202.5,203.0,-0.5,6014.0,3.45,14.74,3.62,493000.0,100475500.0,100849500.0,56871933000.0,188.0,7.0,6482595.0,29.0,7068.0,6916.0,1.0,62.0,0.0,6482595.0,7.0,2791.0,2846.0,5179743242,20750637216,19.97,80.02,100.0,100.0
2017-05-22,17419705.0,3554245920.0,203.5,205.0,203.0,205.0,2.0,5278.0,3.41,14.89,3.65,510000.0,104881500.0,105075000.0,56871933000.0,84.0,1.0,6482595.0,121.0,7030.0,7068.0,0.0,11.0,5.0,6482595.0,43.0,2818.0,2791.0,5179907334,20750473124,19.97,80.02,100.0,100.0
2017-05-23,23028298.0,4738103907.0,205.0,207.0,204.5,205.0,0.0,7003.0,3.41,14.89,3.65,247000.0,50706000.0,50801000.0,56871933000.0,307.0,0.0,6482595.0,156.0,7181.0,7030.0,2.0,35.0,0.0,6482595.0,40.0,2823.0,2818.0,5177073759,20753306699,19.96,80.03,100.0,100.0
2017-05-24,18307715.0,3760309975.0,205.0,206.0,205.0,205.5,0.5,5141.0,3.41,14.92,3.66,755000.0,155841500.0,156064000.0,56871933000.0,63.0,12.0,6482595.0,191.0,7041.0,7181.0,0.0,7.0,0.0,6482595.0,1.0,2817.0,2823.0,5174077155,20756303303,19.95,80.04,100.0,100.0
2017-05-25,26088748.0,5388004408.0,206.0,207.0,205.5,207.0,1.5,7406.0,3.38,15.03,3.69,3967000.0,816985500.0,818477000.0,56871933000.0,145.0,1.0,6482595.0,353.0,6832.0,7041.0,11.0,24.0,1.0,6482595.0,48.0,2840.0,2817.0,5171329367,20759051091,19.94,80.05,100.0,100.0
2017-05-26,32976727.0,6794923568.0,205.0,207.0,205.0,207.0,0.0,8059.0,3.38,15.03,3.69,917000.0,187712000.0,187078500.0,56871933000.0,79.0,0.0,6482595.0,133.0,6778.0,6832.0,0.0,17.0,0.0,6482595.0,21.0,2844.0,2840.0,5171071572,20759308886,19.94,80.05,100.0,100.0
2017-05-31,67935145.0,13853122715.0,206.5,207.0,203.0,203.0,-4.0,11757.0,3.45,14.74,3.62,685000.0,140943500.0,141266500.0,56871933000.0,1070.0,1.0,6482595.0,81.0,7766.0,6778.0,1.0,182.0,0.0,6482595.0,3.0,2665.0,2844.0,5162081505,20768298953,19.9,80.09,100.0,100.0
2017-06-01,29623649.0,6096361694.0,205.0,207.0,204.5,207.0,4.0,6374.0,3.38,15.03,3.69,479000.0,99598000.0,99880500.0,56871933000.0,74.0,2.0,6482595.0,512.0,7326.0,7766.0,1.0,8.0,0.0,6482595.0,115.0,2772.0,2665.0,5160131080,20770249378,19.89,80.1,100.0,100.0
2017-06-02,23265323.0,4845442265.0,208.5,209.0,207.5,209.0,2.0,7429.0,3.35,15.18,3.72,577000.0,121428500.0,121596000.0,56871933000.0,36.0,0.0,6482595.0,287.0,7075.0,7326.0,1.0,25.0,0.0,6482595.0,113.0,2860.0,2772.0,5169401057,20760979401,19.93,80.06,100.0,100.0
2017-06-03,1535230.0,320348914.0,209.0,209.0,208.0,209.0,0.0,1078.0,3.35,15.18,3.72,380000.0,80027500.0,80293000.0,56871933000.0,77.0,4.0,6482595.0,22.0,7126.0,7075.0,0.0,11.0,0.0,6482595.0,11.0,2860.0,2860.0,5162570823,20767809635,19.9,80.09,100.0,100.0
2017-06-05,22545164.0,4746962354.0,209.5,212.0,209.0,212.0,3.0,8931.0,3.3,15.4,3.78,558000.0,117927500.0,118020500.0,56871933000.0,131.0,2.0,6482595.0,320.0,6935.0,7126.0,1.0,68.0,0.0,6482595.0,84.0,2876.0,2860.0,5153505941,20776874517,19.87,80.12,100.0,100.0
2017-06-06,15382025.0,3243804586.0,210.5,211.5,210.5,210.5,-1.5,5541.0,3.33,15.29,3.75,193000.0,40964500.0,41013000.0,56871933000.0,129.0,0.0,6482595.0,59.0,7005.0,6935.0,0.0,62.0,10.0,6482595.0,6.0,2810.0,2876.0,5153452941,20776927517,19.87,80.12,100.0,100.0
2017-06-07,34729326.0,7342424736.0,212.0,212.5,210.0,211.5,1.0,8034.0,3.31,15.36,3.77,359000.0,76638500.0,76649500.0,72795974000.0,540.0,1.0,6482595.0,157.0,7387.0,7005.0,3.0,132.0,0.0,6482595.0,56.0,2734.0,2810.0,5143915093,20786465365,19.83,80.16,100.0,100.0
2017-06-08,21654488.0,4599496993.0,212.0,213.0,211.5,213.0,1.5,7926.0,3.29,15.47,3.79,1557000.0,323280000.0,324821000.0,72795974000.0,184.0,0.0,6482595.0,264.0,7307.0,7387.0,2.0,143.0,0.0,6482595.0,42.0,2633.0,2734.0,5141987901,20788392557,19.82,80.17,100.0,100.0
2017-06-09,35190159.0,7505851237.0,214.5,215.0,212.0,212.0,-1.0,10657.0,3.3,15.4,3.78,949000.0,196692000.0,197449500.0,72795974000.0,965.0,0.0,6482595.0,146.0,8126.0,7307.0,15.0,153.0,0.0,6482595.0,20.0,2500.0,2633.0,5135911101,20794469357,19.8,80.19,100.0,100.0
2017-06-12,63111746.0,13135046554.0,207.0,210.0,207.0,207.5,-4.5,22473.0,3.37,15.07,3.7,794000.0,164745000.0,164360000.0,72795974000.0,1263.0,0.0,6482595.0,304.0,9085.0,8126.0,16.0,326.0,0.0,6482595.0,14.0,2188.0,2500.0,5130558276,20799822182,19.78,80.21,100.0,100.0
2017-06-13,49983303.0,10381567507.0,207.0,208.5,206.5,208.0,0.5,13236.0,3.37,15.11,3.71,530000.0,109947500.0,110013000.0,72795974000.0,561.0,1.0,6482595.0,123.0,9522.0,9085.0,1.0,190.0,0.0,6482595.0,17.0,2015.0,2188.0,5134815638,20795564820,19.8,80.19,100.0,100.0
2017-06-14,39083899.0,8113132831.0,208.5,209.5,206.0,207.0,-1.0,11304.0,3.38,15.03,3.69,1896000.0,397314000.0,399703000.0,72795974000.0,475.0,1.0,6482595.0,455.0,9541.0,9522.0,2.0,154.0,3.0,6482595.0,20.0,1878.0,2015.0,5175790589,20754589869,19.96,80.03,100.0,100.0
2017-06-15,19486457.0,4046560581.0,207.5,208.0,207.0,208.0,1.0,6497.0,3.37,15.11,3.71,865000.0,182987500.0,183745500.0,72795974000.0,210.0,10.0,6482595.0,197.0,9544.0,9541.0,5.0,25.0,3.0,6482595.0,22.0,1872.0,1878.0,5203149575,20727230883,20.06,79.93,100.0,100.0
2017-06-16,32856536.0,6902455266.0,207.5,212.0,207.0,211.5,3.5,9683.0,3.31,15.36,3.77,1744000.0,377147000.0,378210500.0,72795974000.0,801.0,23.0,6482595.0,1031.0,9291.0,9544.0,1.0,286.0,17.0,6482595.0,26.0,1595.0,1872.0,5225415073,20704965385,20.15,79.84,100.0,100.0
2017-06-19,17489571.0,3712290873.0,211.0,213.0,210.5,213.0,1.5,5658.0,3.29,15.47,3.79,884000.0,190386500.0,190838500.0,72795974000.0,352.0,1.0,6482595.0,286.0,9356.0,9291.0,4.0,368.0,6.0,6482595.0,14.0,1235.0,1595.0,5234396059,20695984399,20.18,79.81,100.0,100.0
2017-06-20,28784100.0,6229988043.0,215.0,218.0,214.5,216.5,3.5,9135.0,3.23,15.72,3.86,356000.0,77296000.0,77494500.0,72795974000.0,1505.0,4.0,6482595.0,595.0,10262.0,9356.0,0.0,1181.0,10.0,6482595.0,0.0,44.0,1235.0,5246192145,20684188313,20.23,79.76,100.0,100.0
2017-06-21,45384482.0,9793828804.0,216.0,217.0,214.5,215.5,-1.0,12233.0,3.25,15.65,3.84,598000.0,130155500.0,129898000.0,72795974000.0,451.0,12.0,6482595.0,717.0,9984.0,10262.0,0.0,0.0,44.0,6482595.0,0.0,0.0,44.0,5247156746,20683223712,20.23,79.76,100.0,100.0
2017-06-22,26094649.0,5674049232.0,217.0,218.0,216.5,218.0,2.5,7559.0,3.21,15.83,3.88,2720000.0,578506500.0,582043500.0,72795974000.0,463.0,1.0,6482595.0,896.0,9550.0,9984.0,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,5251032763,20679347695,20.25,79.74,100.0,100.0
2017-06-23,39686091.0,8627393668.0,218.0,218.5,217.0,217.0,-1.0,14539.0,3.23,15.76,3.87,1081000.0,229995500.0,229057000.0,72795974000.0,2233.0,8.0,6482595.0,747.0,11028.0,9550.0,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,5271068591,20659311867,20.32,79.67,100.0,100.0
2017-06-26,60140797.0,12848925735.0,212.0,215.0,212.0,215.0,0.0,20653.0,3.26,15.61,3.83,1575000.0,329146500.0,329230000.0,72795974000.0,1416.0,0.0,6482595.0,1420.0,11024.0,11028.0,114.0,0.0,0.0,6482595.0,697.0,697.0,0.0,5247842732,20682537726,20.23,79.76,100.0,100.0
2017-06-27,44504785.0,9437315205.0,214.0,214.0,211.0,211.5,-3.5,17122.0,3.31,15.36,3.77,973000.0,204200000.0,204226500.0,72795974000.0,2571.0,3.0,6482595.0,684.0,12908.0,11024.0,15.0,281.0,0.0,6482595.0,55.0,471.0,697.0,5266438477,20663941981,20.3,79.69,100.0,100.0
2017-06-28,52273921.0,10919812400.0,209.5,210.0,208.0,208.5,-3.0,15953.0,3.36,15.14,3.71,1758000.0,363702000.0,365270000.0,72795974000.0,1291.0,15.0,6482595.0,430.0,13754.0,12908.0,11.0,116.0,0.0,6482595.0,440.0,795.0,471.0,5257909246,20672471212,20.27,79.72,100.0,100.0
2017-06-29,27049234.0,5678566197.0,210.5,210.5,208.5,210.0,1.5,8431.0,3.33,15.25,3.74,1664000.0,345339000.0,346589500.0,72795974000.0,409.0,3.0,6482595.0,499.0,13661.0,13754.0,4.0,22.0,0.0,6482595.0,256.0,1029.0,795.0,5273595388,20656785070,20.33,79.66,100.0,100.0
2017-06-30,31709978.0,6580047422.0,206.5,208.5,206.5,208.5,-1.5,9805.0,3.36,15.14,3.71,579000.0,120197000.0,120011000.0,72795974000.0,742.0,8.0,6482595.0,213.0,14182.0,13661.0,10.0,98.0,0.0,6482595.0,71.0,1002.0,1029.0,5286911542,20643468916,20.38,79.61,100.0,100.0
2017-07-03,21066605.0,4382736445.0,207.5,209.0,207.0,209.0,0.5,7037.0,3.35,15.18,3.72,1541000.0,318805500.0,320222000.0,72795974000.0,423.0,13.0,6482595.0,469.0,14123.0,14182.0,2.0,55.0,0.0,6482595.0,105.0,1052.0,1002.0,5284749732,20645630726,20.38,79.61,100.0,100.0
2017-07-04,21592272.0,4476915676.0,208.0,208.5,207.0,207.0,-2.0,8990.0,3.38,15.03,3.69,609000.0,126377000.0,126361000.0,72795974000.0,904.0,24.0,6482595.0,181.0,14822.0,14123.0,0.0,242.0,0.0,6482595.0,45.0,855.0,1052.0,5289140712,20641239746,20.39,79.6,100.0,100.0
2017-07-05,23463030.0,4868199460.0,207.0,208.5,206.5,208.5,1.5,7278.0,3.36,15.14,3.71,953000.0,196813500.0,196630500.0,84187305000.0,803.0,7.0,6482595.0,298.0,15320.0,14822.0,1.0,421.0,0.0,6482595.0,117.0,551.0,855.0,5288820808,20641559650,20.39,79.6,100.0,100.0
2017-07-06,15260726.0,3166474008.0,208.0,208.5,207.0,207.5,-1.0,4473.0,3.37,15.07,3.7,1130000.0,233337500.0,233198000.0,84187305000.0,251.0,46.0,6482595.0,394.0,15131.0,15320.0,0.0,46.0,0.0,6482595.0,13.0,518.0,551.0,5295641745,20634738713,20.42,79.57,100.0,100.0
2017-07-07,21567705.0,4449245335.0,207.0,207.5,205.5,206.0,-1.5,8234.0,3.4,14.96,3.67,853000.0,178449500.0,179315500.0,84187305000.0,418.0,4.0,6482595.0,614.0,14931.0,15131.0,0.0,42.0,0.0,6482595.0,36.0,512.0,518.0,5303764550,20626615908,20.45,79.54,100.0,100.0
2017-07-10,13326526.0,2749724552.0,206.5,207.0,206.0,206.0,0.0,5812.0,3.4,14.96,3.67,849000.0,179410000.0,179858500.0,84187305000.0,439.0,54.0,6482595.0,151.0,15165.0,14931.0,2.0,25.0,0.0,6482595.0,25.0,512.0,512.0,5309100253,20621280205,20.47,79.52,100.0,100.0
2017-07-11,34593975.0,7275696778.0,208.0,212.0,207.5,212.0,6.0,11217.0,3.3,15.4,3.78,3895000.0,830247500.0,835800000.0,84187305000.0,741.0,111.0,6482595.0,1304.0,14491.0,15165.0,6.0,39.0,0.0,6482595.0,543.0,1016.0,512.0,5314811896,20615568562,20.49,79.5,100.0,100.0
2017-07-12,26887728.0,5690155100.0,211.0,212.5,210.5,210.5,-1.5,9582.0,3.33,15.29,3.75,1674000.0,356138500.0,357820000.0,84187305000.0,575.0,2.0,6482595.0,481.0,14578.0,14486.0,3.0,82.0,0.0,6482595.0,99.0,1033.0,1016.0,5321182249,20609198209,20.52,79.47,100.0,100.0
2017-07-13,50136849.0,10735533186.0,212.0,216.0,211.5,214.5,4.0,16903.0,3.26,15.58,3.82,1474000.0,314693000.0,314953000.0,84187305000.0,1014.0,0.0,6482595.0,2267.0,13325.0,14578.0,50.0,22.0,0.0,6482595.0,538.0,1549.0,1033.0,5313079927,20617300531,20.48,79.51,100.0,100.0
2017-07-14,22364167.0,4773890099.0,213.0,214.5,212.0,213.0,-1.5,9330.0,3.29,15.47,3.79,542000.0,115278000.0,115731500.0,84187305000.0,588.0,6.0,6482595.0,708.0,13199.0,13325.0,2.0,232.0,0.0,6482595.0,151.0,1468.0,1549.0,5322241587,20608138871,20.52,79.47,100.0,100.0
2017-07-17,21400126.0,4566620338.0,215.0,215.5,211.5,213.0,0.0,8537.0,3.29,15.47,3.79,1275000.0,271766000.0,273512500.0,84187305000.0,490.0,32.0,6482595.0,693.0,12964.0,13199.0,7.0,58.0,0.0,6482595.0,212.0,1622.0,1468.0,5317420001,20612960457,20.5,79.49,100.0,100.0
2017-07-18,18756453.0,3998545790.0,213.0,214.0,212.0,214.0,1.0,8905.0,3.27,15.54,3.81,422000.0,90699000.0,90716500.0,84187305000.0,123.0,3.0,6482595.0,343.0,12741.0,12964.0,2.0,9.0,0.0,6482595.0,55.0,1668.0,1622.0,5322866447,20607514011,20.52,79.47,100.0,100.0
2017-07-19,20661381.0,4428023668.0,212.5,215.0,212.5,214.5,0.5,11699.0,3.26,15.58,3.82,390000.0,83443000.0,83672000.0,84187305000.0,285.0,89.0,6482595.0,961.0,11976.0,12741.0,5.0,171.0,0.0,6482595.0,93.0,1590.0,1668.0,5319614447,20610766011,20.51,79.48,100.0,100.0
2017-07-20,20795770.0,4468108550.0,215.0,215.5,214.0,215.5,1.0,8261.0,3.25,15.65,3.84,503000.0,107445500.0,107692000.0,84187305000.0,104.0,31.0,6482595.0,493.0,11556.0,11976.0,1.0,17.0,1.0,6482595.0,168.0,1740.0,1590.0,5315412966,20614967492,20.49,79.5,100.0,100.0
2017-07-21,15422136.0,3302914894.0,214.0,215.0,213.5,214.0,-1.5,7558.0,3.27,15.54,3.81,712000.0,152167000.0,152508000.0,84187305000.0,80.0,17.0,6482595.0,307.0,11312.0,11556.0,1.0,20.0,0.0,6482595.0,107.0,1827.0,1740.0,5314242655,20616137803,20.49,79.5,100.0,100.0
2017-07-24,20002702.0,4279712228.0,213.5,214.5,213.0,214.5,0.5,6805.0,3.26,15.58,3.82,830000.0,177293000.0,177151000.0,84187305000.0,134.0,1.0,6482595.0,233.0,11212.0,11312.0,1.0,44.0,0.0,6482595.0,33.0,1816.0,1827.0,5312282896,20618097562,20.48,79.51,100.0,100.0
2017-07-25,13853196.0,2965264666.0,214.0,214.5,213.5,214.0,-0.5,4836.0,3.27,15.54,3.81,1237000.0,265677000.0,266267500.0,84187305000.0,212.0,2.0,6482595.0,114.0,11308.0,11212.0,0.0,53.0,0.0,6482595.0,91.0,1854.0,1816.0,5317220627,20613159831,20.5,79.49,100.0,100.0
2017-07-26,15900563.0,3393269119.0,215.0,215.0,212.5,213.0,-1.0,5219.0,3.29,15.47,3.79,1001000.0,213145500.0,213209000.0,84187305000.0,318.0,5.0,6482595.0,404.0,11217.0,11308.0,0.0,45.0,0.0,6482595.0,82.0,1891.0,1854.0,5321027444,20609353014,20.52,79.47,100.0,100.0
2017-07-27,23045021.0,4959471015.0,213.5,216.0,213.5,215.5,2.5,9138.0,3.25,15.65,3.84,809000.0,171646000.0,172818500.0,84187305000.0,264.0,5.0,6482595.0,1359.0,10117.0,11217.0,100.0,230.0,0.0,6482595.0,184.0,1845.0,1891.0,5319966448,20610414010,20.51,79.48,100.0,100.0
2017-07-28,21121133.0,4498197191.0,213.0,214.0,212.5,213.0,-2.5,7997.0,3.29,15.47,3.79,394000.0,83829000.0,84008000.0,84187305000.0,697.0,17.0,6482595.0,281.0,10516.0,10117.0,0.0,145.0,0.0,6482595.0,40.0,1740.0,1845.0,5314131441,20616249017,20.49,79.5,100.0,100.0
2017-07-31,20363314.0,4352541276.0,211.5,214.5,211.5,214.5,1.5,6039.0,3.26,15.58,3.82,673000.0,144751500.0,145165500.0,84187305000.0,116.0,0.0,6482595.0,421.0,10211.0,10516.0,2.0,39.0,1.0,6482595.0,30.0,1730.0,1740.0,5302056566,20628323892,20.44,79.55,100.0,100.0
2017-08-01,20314999.0,4325934287.0,212.5,214.0,212.0,212.0,-2.5,7318.0,3.3,15.4,3.78,1984000.0,422681000.0,423721000.0,84187305000.0,329.0,8.0,6482595.0,49.0,10483.0,10211.0,1.0,73.0,12.0,6482595.0,11.0,1656.0,1730.0,5310026013,20620354445,20.47,79.52,100.0,100.0
2017-08-02,30528035.0,6574998275.0,214.0,216.0,214.0,216.0,4.0,11028.0,3.24,15.69,3.85,400000.0,85259000.0,85432500.0,71611190000.0,221.0,0.0,6482595.0,1332.0,9372.0,10483.0,3.0,42.0,0.0,6482595.0,235.0,1849.0,1656.0,5312198624,20618181834,20.48,79.51,100.0,100.0
2017-08-03,27097397.0,5779905218.0,213.0,214.0,212.5,213.5,-2.5,7041.0,3.28,15.5,3.8,562000.0,120164000.0,120910500.0,71611190000.0,812.0,2.0,6482595.0,125.0,10057.0,9372.0,1.0,249.0,1.0,6482595.0,58.0,1657.0,1849.0,5318195454,20612185004,20.5,79.49,100.0,100.0
2017-08-04,22187420.0,4735259954.0,213.5,214.0,212.5,213.0,-0.5,5240.0,3.29,15.47,3.79,1269000.0,275702000.0,275943500.0,71611190000.0,229.0,3.0,6482595.0,76.0,10207.0,10057.0,0.0,31.0,0.0,6482595.0,7.0,1633.0,1657.0,5306699472,20623680986,20.46,79.53,100.0,100.0
2017-08-07,21594977.0,4653776958.0,213.5,216.5,213.5,216.0,3.0,7115.0,3.24,15.69,3.85,413000.0,88691500.0,88552000.0,71611190000.0,104.0,3.0,6482595.0,1119.0,9189.0,10207.0,0.0,204.0,1.0,6482595.0,94.0,1522.0,1633.0,5318454189,20611926269,20.51,79.48,100.0,100.0
2017-08-08,25223804.0,5483118368.0,217.5,219.0,216.0,217.5,1.5,8404.0,3.22,15.8,3.87,1346000.0,287675500.0,287581000.0,71611190000.0,778.0,1.0,6482595.0,758.0,9208.0,9189.0,4.0,7.0,0.0,6482595.0,121.0,1636.0,1522.0,5329494032,20600886426,20.55,79.44,100.0,100.0
2017-08-09,28129447.0,6035247455.0,215.0,215.5,213.5,214.5,-3.0,9826.0,3.26,15.85,4.15,1386000.0,292650000.0,294276500.0,71611190000.0,632.0,6.0,6482595.0,213.0,9621.0,9208.0,10.0,144.0,0.0,6482595.0,52.0,1544.0,1636.0,5326053147,20604327311,20.53,79.46,100.0,100.0
2017-08-10,27440049.0,5866558686.0,215.5,215.5,212.5,214.0,-0.5,8227.0,3.27,15.82,4.14,1396000.0,296658000.0,295608500.0,71611190000.0,383.0,0.0,6482595.0,349.0,9655.0,9621.0,0.0,111.0,0.0,6482595.0,108.0,1541.0,1544.0,5323732508,20606647950,20.53,79.46,100.0,100.0
2017-08-11,41592129.0,8803564627.0,211.0,213.5,210.5,212.5,-1.5,13751.0,3.29,15.71,4.11,402000.0,85867500.0,85939000.0,71611190000.0,1272.0,0.0,6482595.0,213.0,10714.0,9655.0,5.0,459.0,0.0,6482595.0,109.0,1191.0,1541.0,5336498532,20593881926,20.58,79.41,100.0,100.0
2017-08-14,29414616.0,6233486198.0,213.5,214.0,210.0,211.0,-1.5,7719.0,3.32,15.59,4.08,2681000.0,569308500.0,568874000.0,71611190000.0,370.0,2.0,6482595.0,444.0,10638.0,10714.0,4.0,51.0,0.0,6482595.0,201.0,1341.0,1191.0,5345614569,20584765889,20.61,79.38,100.0,100.0
2017-08-15,14385915.0,3073117310.0,213.0,214.5,213.0,214.0,3.0,5250.0,3.27,15.82,4.14,240000.0,51314000.0,51311000.0,71611190000.0,54.0,3.0,6482595.0,473.0,10216.0,10638.0,1.0,11.0,0.0,6482595.0,137.0,1467.0,1341.0,5371989345,20558391113,20.71,79.28,100.0,100.0
2017-08-16,25206990.0,5357190370.0,214.5,214.5,211.0,213.0,-1.0,8610.0,3.29,15.74,4.12,611000.0,129448000.0,129777500.0,71611190000.0,367.0,2.0,6482595.0,83.0,10497.0,10215.0,5.0,104.0,0.0,6482595.0,51.0,1414.0,1467.0,5381780649,20548599809,20.75,79.24,100.0,100.0
2017-08-17,8353232.0,1785167148.0,213.5,214.0,213.0,214.0,1.0,3120.0,3.27,15.82,4.14,1353000.0,286784000.0,286793000.0,71611190000.0,145.0,1.0,6482595.0,318.0,10323.0,10497.0,0.0,35.0,0.0,6482595.0,79.0,1458.0,1414.0,5381065304,20549315154,20.75,79.24,100.0,100.0
2017-08-18,14363526.0,3043468038.0,212.0,213.0,211.0,212.5,-1.5,3999.0,3.29,15.71,4.11,232000.0,49679000.0,49625000.0,71611190000.0,165.0,1.0,6482595.0,42.0,10445.0,10323.0,2.0,67.0,0.0,6482595.0,83.0,1474.0,1458.0,5385285666,20545094792,20.76,79.23,100.0,100.0
2017-08-21,13847499.0,2934064688.0,212.5,213.0,211.5,211.5,-1.0,5152.0,3.31,15.63,4.09,786000.0,168843000.0,169323500.0,71611190000.0,115.0,0.0,6482595.0,35.0,10525.0,10445.0,5.0,98.0,0.0,6482595.0,57.0,1433.0,1474.0,5382831696,20547548762,20.75,79.24,100.0,100.0
2017-08-22,17330415.0,3710809960.0,213.5,214.5,213.0,214.5,3.0,7908.0,3.26,15.85,4.15,528000.0,114327500.0,114247000.0,71611190000.0,7.0,10.0,6482595.0,447.0,10075.0,10525.0,0.0,10.0,0.0,6482595.0,100.0,1523.0,1433.0,5389319337,20541061121,20.78,79.21,100.0,100.0
2017-08-23,11757917.0,2531926275.0,215.5,216.0,214.0,215.5,1.0,5873.0,3.25,15.93,4.17,162000.0,35122500.0,35174000.0,71611190000.0,85.0,2.0,6482595.0,298.0,9860.0,10075.0,5.0,117.0,0.0,6482595.0,88.0,1494.0,1523.0,5394992254,20535388204,20.8,79.19,100.0,100.0
2017-08-24,15426842.0,3341510582.0,216.0,217.0,215.5,217.0,1.5,6953.0,3.23,16.04,4.19,906000.0,195312000.0,195580000.0,71611190000.0,352.0,3.0,6482595.0,654.0,9555.0,9860.0,0.0,11.0,0.0,6482595.0,235.0,1718.0,1494.0,5392794841,20537585617,20.79,79.2,100.0,100.0
2017-08-25,10975387.0,2384766481.0,217.5,217.5,216.0,217.5,0.5,5546.0,3.22,16.08,4.2,879000.0,189304000.0,189460500.0,71611190000.0,56.0,2.0,6482595.0,301.0,9308.0,9555.0,1.0,7.0,0.0,6482595.0,137.0,1848.0,1718.0,5388371008,20542009450,20.78,79.21,100.0,100.0
2017-08-28,16512159.0,3564102094.0,215.0,216.5,215.0,216.0,-1.5,5673.0,3.24,15.96,4.17,1098000.0,237911500.0,238602500.0,71611190000.0,116.0,12.0,6482595.0,53.0,9359.0,9308.0,1.0,164.0,0.0,6482595.0,6.0,1690.0,1848.0,5381068863,20549311595,20.75,79.24,100.0,100.0
2017-08-29,16561161.0,3569385647.0,216.0,216.0,215.0,216.0,0.0,5587.0,3.24,15.96,4.17,3782000.0,817848500.0,817877500.0,71611190000.0,52.0,0.0,6482595.0,37.0,9374.0,9359.0,2.0,166.0,1.0,6482595.0,15.0,1538.0,1690.0,5374605463,20555774995,20.72,79.27,100.0,100.0
2017-08-30,19674310.0,4274683770.0,216.0,218.0,216.0,217.5,1.5,6732.0,3.22,16.08,4.2,1548000.0,333507000.0,335307000.0,91917167000.0,55.0,4.0,6482595.0,318.0,9107.0,9374.0,1.0,18.0,0.0,6482595.0,215.0,1735.0,1538.0,5373076673,20557303785,20.72,79.27,100.0,100.0
2017-08-31,26945202.0,5837056904.0,217.5,218.0,215.5,216.5,-1.0,6585.0,3.23,16.0,4.18,607000.0,131466000.0,132013500.0,91917167000.0,509.0,6.0,6482595.0,71.0,9539.0,9107.0,3.0,166.0,0.0,6482595.0,15.0,1584.0,1735.0,5371663185,20558717273,20.71,79.28,100.0,100.0
